$12
NodeId:0	0.740707874835,0.742332421856,1,15,66,96
NodeId:1	1.23194036227,1.23496672909,37,72
NodeId:10	0.896601407904,0.898670117196,38,4,6,67,78,80
NodeId:11	0.651538007393,0.652994490579,28,40,49,51,6,67,89
NodeId:12	1.00112174142,1.00332765771,24,28,50,55,67,85,98
NodeId:13	0.912671277605,0.914730920775,25,32,33,35,76
NodeId:14	0.331153301761,0.331592055448,36,39,44,62,98
NodeId:15	1.21570421029,1.21868506788,47,70,79,95,97
NodeId:16	0.623796916134,0.625152180064,45,52,67,80
NodeId:17	0.555070905924,0.556143560833,18,39,41,53,63,72,79,99
NodeId:18	1.01602508828,1.01837431686,52,61,62,87
NodeId:19	0.887611884052,0.889668565995,27,33,37,45,92
NodeId:2	1.02130263758,1.02367289048,31,63
NodeId:20	1.15119559776,1.15393691875,7,94
NodeId:21	1.3771027609,1.0
NodeId:22	1.04962386838,1.05211937348,25,65,72,83,97
NodeId:23	0.572633961083,0.573801439046,92,99
NodeId:24	1.02360796793,1.02584973971,10,18,38,55,9,93,94
NodeId:25	0.818023917949,0.819829687589,63
NodeId:26	0.834647450727,0.836546441048,15,23,28,64
NodeId:27	1.3384389367,1.34168456332,32,68,70,92
NodeId:28	0.88119262738,0.883169500401,21,25,72
NodeId:29	0.869138940995,0.87119447566,18,23,31,36,86
NodeId:3	0.747752839584,0.749485501792,30,42,45,86
NodeId:30	0.873110217643,0.875034177705,80,84,95
NodeId:31	2.14557825098,2.151185575,29,36,46,49,54,62,70,85
NodeId:32	0.980558157247,0.982810249976,2,27,3,47,6,69,71,91
NodeId:33	1.0006581003,1.00306983901,2,56,58,86
NodeId:34	0.973887142144,0.976270661268,0,7,77,78
NodeId:35	0.495261712842,0.496102359834,12,18,62,64,65,66,83,91
NodeId:36	0.773738479661,0.775400244871,12,20,30,34,61,75,77,99
NodeId:37	1.32279708279,1.32608288989,40,59,71,97
NodeId:38	1.16593146174,1.16866774635,30,41,98
NodeId:39	1.13366547512,1.13646490501,31,43,68,71,92
NodeId:4	0.745180757572,0.74688476938,24,42,46,86
NodeId:40	0.728974985661,0.730592306468,7,71,72,73
NodeId:41	0.951198755691,0.953322395196,44,45,49,66
NodeId:42	0.575830133242,0.57698661383,36,45,70,89,99
NodeId:43	0.916105722883,0.918349237863,21,24,4,56,67,68,80,86,90
NodeId:44	0.631801435683,0.633082137582,17,37,38
NodeId:45	1.44969911827,1.45326822016,18,53,58,83,86,90
NodeId:46	0.82257948297,0.824471922915,78
NodeId:47	0.51284074403,0.513839298525,14,5,52,70,73
NodeId:49	1.15006771344,1.15291452939,2,29,31,39,84
NodeId:5	0.482747698051,0.483561998235,2,24,50,61,81,9,98
NodeId:50	0.833171390973,0.83506612478,0,20,46,68
NodeId:51	0.930783599362,0.932980592228,38,45,61,71
NodeId:52	0.839697232656,0.841563588924,27,31,64,91
NodeId:53	0.605535320372,0.606783309745,13,2,65,78,95
NodeId:54	0.683187699517,0.684570540336,12,69,77
NodeId:55	0.685575635859,0.687054195706,10,19,22,25,51,58,62
NodeId:56	0.543685945377,0.544785751045,29,36,80,96,98
NodeId:57	0.818373462895,0.820271362336,86,94,96,98
NodeId:58	0.867101545962,0.86907660614,16,38,71,73,78
NodeId:59	0.505303316838,0.50626560126,10,24,69,92
NodeId:6	0.689895982411,0.691343212356,15,22,58,80
NodeId:60	0.550626875166,0.551768358895,14,49,53,56,65
NodeId:61	0.705767436842,0.7072660293,18,20,6,9,99
NodeId:62	1.0167432486,1.01914131962,11,22,33,91
NodeId:63	1.73643137788,1.74073144991,3,64,65,72
NodeId:64	1.01404398566,1.01643143757,27,28,3,31,33,39,78
NodeId:65	0.994958271524,0.997262064648,27,88
NodeId:66	1.01560521322,1.01790540343,19,72,8,81,83,98
NodeId:67	0.698014254068,0.699494477166,2,26,30,31,32,45
NodeId:68	0.892491538649,0.894627837698,1,19,28,40,6,81,85
NodeId:69	0.886240522165,0.88818841685,12,22,42,46,55,72,88
NodeId:7	1.00313157111,1.00556837447,12,21,38,57,93
NodeId:70	1.21172684414,1.21476782898,20,63,99
NodeId:71	1.515637978,1.51954585026,15,16,45,84,97
NodeId:72	1.94025377947,1.94531258338,10,49,51,92,93,95
NodeId:73	0.540346568917,0.54135721879,41,50,51,84,92
NodeId:74	0.429929501412,0.430681262697,35,54,84
NodeId:75	0.437101022121,0.437909510833,29,34,37,51,54,65,85,91
NodeId:76	0.900486142475,0.902705732308,9
NodeId:77	0.633805444632,0.635099011232,0,32,37,40,41,44,5,69,79,83,85,86,87
NodeId:78	1.64351508712,1.64756016642,13,19,34,82
NodeId:79	0.964004598089,0.96631237188,0,26,43,74,90
NodeId:8	0.345443958917,0.345932718763,13,41,59,87
NodeId:80	1.18825862214,1.19108747913,31,79
NodeId:81	0.589163352525,0.590292946354,21,26,5,78,93,96
NodeId:82	0.681430608061,0.68304551646,2,23,24,32,52,53
NodeId:83	1.27697221589,1.28008209783,1,10,18,27,29,4,70
NodeId:84	1.06630169985,1.06880679637,21,9
NodeId:85	0.697083081893,0.698594197846,32,54,57,64,69,90,99
NodeId:86	1.33768010145,1.3410375387,11,60,71,95
NodeId:87	0.481440949651,0.482265349936,19,20,27,30,47,54,63,8
NodeId:88	1.27666971404,1.2799346308,21,26,44,50,55,82
NodeId:89	0.556645616782,0.557785517437,16,32,35,38,40,57,58
NodeId:9	1.67506369694,1.67933162113,33,39,41,43,51,69,80
NodeId:90	0.91741268038,0.919590528305,1,26,52,93,96
NodeId:91	0.749062143384,0.75063802414,12,24,66,81,95
NodeId:92	1.6188588668,1.62290091876,22,34,39,57
NodeId:93	0.961055265245,0.963363511076,15,43,66,75
NodeId:94	1.05954280201,1.0621065111,17,20,4,90
NodeId:95	1.39642086494,1.39995737869,76,88
NodeId:96	0.814622105697,0.81639810489,12,13,24,31,60,74
NodeId:97	1.07615216368,1.07889743195,37,50,62,89
NodeId:98	1.12916857201,1.13171274027,13,15,28,49,5,66,92,94
NodeId:99	1.18267860395,1.18539391076,1,83
0.000544327251117
FinalRank:2.14557825098	31
FinalRank:1.94025377947	72
FinalRank:1.73643137788	63
FinalRank:1.67506369694	9
FinalRank:1.64351508712	78
FinalRank:1.6188588668	92
FinalRank:1.515637978	71
FinalRank:1.44969911827	45
FinalRank:1.39642086494	95
FinalRank:1.3771027609	21
FinalRank:1.3384389367	27
FinalRank:1.33768010145	86
FinalRank:1.32279708279	37
FinalRank:1.27697221589	83
FinalRank:1.27666971404	88
FinalRank:1.23194036227	1
FinalRank:1.21570421029	15
FinalRank:1.21172684414	70
FinalRank:1.18825862214	80
FinalRank:1.18267860395	99
