$15
NodeId:0	0.737206993247,0.738169626576,1,15,66,96
NodeId:1	1.2255641064,1.22732662657,37,72
NodeId:10	0.892170167603,0.893390695854,38,4,6,67,78,80
NodeId:11	0.648434298954,0.64929083367,28,40,49,51,6,67,89
NodeId:12	0.996486181362,0.997768119166,24,28,50,55,67,85,98
NodeId:13	0.908357295172,0.90955066659,25,32,33,35,76
NodeId:14	0.330229177042,0.330483719922,36,39,44,62,98
NodeId:15	1.20939202293,1.21113547676,47,70,79,95,97
NodeId:16	0.620909163912,0.621706360536,45,52,67,80
NodeId:17	0.552778401066,0.553410677985,18,39,41,53,63,72,79,99
NodeId:18	1.01104366117,1.01241807241,52,61,62,87
NodeId:19	0.883262468837,0.884465220795,27,33,37,45,92
NodeId:2	1.01626839335,1.01765657541,31,63
NodeId:20	1.14530811652,1.14693056869,7,94
NodeId:21	1.36982365664,1.0
NodeId:22	1.04431098598,1.04577760207,25,65,72,83,97
NodeId:23	0.570145978368,0.570831870372,92,99
NodeId:24	1.01882029264,1.02013886992,10,18,38,55,9,93,94
NodeId:25	0.814182139549,0.8152426148,63
NodeId:26	0.830608837621,0.831720523692,15,23,28,64
NodeId:27	1.3315558367,1.33345344567,32,68,70,92
NodeId:28	0.876966172561,0.878131359267,21,25,72
NodeId:29	0.864754563154,0.86596329128,18,23,31,36,86
NodeId:3	0.744091183341,0.745102225612,30,42,45,86
NodeId:30	0.869010442774,0.870141781689,80,84,95
NodeId:31	2.13374646573,2.13701310665,29,36,46,49,54,62,70,85
NodeId:32	0.975786568757,0.977100657448,2,27,3,47,6,69,71,91
NodeId:33	0.995546740957,0.996955719568,2,56,58,86
NodeId:34	0.968854192803,0.970245283772,0,7,77,78
NodeId:35	0.493483135438,0.493972949221,12,18,62,64,65,66,83,91
NodeId:36	0.770182794164,0.771162783222,12,20,30,34,61,75,77,99
NodeId:37	1.31583709245,1.31775568516,40,59,71,97
NodeId:38	1.16013516906,1.1617349867,30,41,98
NodeId:39	1.12772891006,1.12936600763,31,43,68,71,92
NodeId:4	0.741568623936,0.74256583284,24,42,46,86
NodeId:40	0.725533768614,0.726481434876,7,71,72,73
NodeId:41	0.946713903309,0.947950720252,44,45,49,66
NodeId:42	0.57338196455,0.574056421175,36,45,70,89,99
NodeId:43	0.911352975665,0.91266151266,21,24,4,56,67,68,80,86,90
NodeId:44	0.629088329058,0.629835547845,17,37,38
NodeId:45	1.44210501841,1.44420022577,18,53,58,83,86,90
NodeId:46	0.818536685237,0.819649644874,78
NodeId:47	0.510728891713,0.5113119519,14,5,52,70,73
