$10
NodeId:0	0.744312123752,0.746749550384,1,15,66,96
NodeId:1	1.2386136745,1.24287951159,37,72
NodeId:10	0.901185844367,0.904057985238,38,4,6,67,78,80
NodeId:11	0.654748489699,0.656832775388,28,40,49,51,6,67,89
NodeId:12	1.0059095758,1.00890002936,24,28,50,55,67,85,98
NodeId:13	0.917153918956,0.92004884372,25,32,33,35,76
NodeId:14	0.332122552307,0.332763301987,36,39,44,62,98
NodeId:15	1.22228537227,1.22654614311,47,70,79,95,97
NodeId:16	0.626787891626,0.628788914732,45,52,67,80
NodeId:17	0.557471781916,0.558956428569,18,39,41,53,63,72,79,99
NodeId:18	1.02118873716,1.02450766422,52,61,62,87
NodeId:19	0.892109515665,0.895053158195,27,33,37,45,92
NodeId:2	1.0265078666,1.02988187545,31,63
NodeId:20	1.15730029069,1.16123258899,7,94
NodeId:21	1.38463599751,1.0
NodeId:22	1.05511108958,1.05864145809,25,65,72,83,97
NodeId:23	0.575213234106,0.57687603851,92,99
NodeId:24	1.02851303538,1.03182346989,10,18,38,55,9,93,94
NodeId:25	0.821992610711,0.824614389201,63
NodeId:26	0.83882491329,0.841580150292,15,23,28,64
NodeId:27	1.34563657051,1.35011225972,32,68,70,92
NodeId:28	0.885558824551,0.888413652987,21,25,72
NodeId:29	0.873669127515,0.876603260005,18,23,31,36,86
NodeId:3	0.751541653694,0.754091378396,30,42,45,86
NodeId:30	0.877364047342,0.880147602849,80,84,95
NodeId:31	2.1577731107,2.16569742697,29,36,46,49,54,62,70,85
NodeId:32	0.985478705399,0.988744041952,2,27,3,47,6,69,71,91
NodeId:33	1.00596656072,1.00926434682,2,56,58,86
NodeId:34	0.979091761139,0.982501389332,0,7,77,78
NodeId:35	0.49710520764,0.498307178734,12,18,62,64,65,66,83,91
NodeId:36	0.777408338899,0.779795287864,12,20,30,34,61,75,77,99
NodeId:37	1.33001773536,1.33463032445,40,59,71,97
NodeId:38	1.17192574514,1.17579970379,30,41,98
NodeId:39	1.13984017604,1.143655661,31,43,68,71,92
NodeId:4	0.748921915648,0.751342795684,24,42,46,86
NodeId:40	0.732511772643,0.734952320512,7,71,72,73
NodeId:41	0.955841571252,0.958850469132,44,45,49,66
NodeId:42	0.578350520269,0.580025566845,36,45,70,89,99
NodeId:43	0.920993495868,0.92416322295,21,24,4,56,67,68,80,86,90
NodeId:44	0.634592295971,0.636453459951,17,37,38
NodeId:45	1.4575722479,1.46267807925,18,53,58,83,86,90
NodeId:46	0.826705066964,0.829543454882,78
NodeId:47	0.515040691818,0.516463133085,14,5,52,70,73
NodeId:49	1.15635950236,1.16048922407,2,29,31,39,84
NodeId:5	0.48455679378,0.485665269118,2,24,50,61,81,9,98
NodeId:50	0.837291846973,0.839969943476,0,20,46,68
NodeId:51	0.935645870127,0.938655605628,38,45,61,71
NodeId:52	0.843790302758,0.846487727784,27,31,64,91
NodeId:53	0.60828056608,0.610141734745,13,2,65,78,95
NodeId:54	0.686267209347,0.68822393754,12,69,77
NodeId:55	0.688769550125,0.690925181257,10,19,22,25,51,58,62
NodeId:56	0.54607457555,0.54768426695,29,36,80,96,98
NodeId:57	0.822585189403,0.825233486528,86,94,96,98
NodeId:58	0.87142087938,0.874227383755,16,38,71,73,78
NodeId:59	0.507390475445,0.508794746212,10,24,69,92
NodeId:6	0.693099490761,0.695292270524,15,22,58,80
NodeId:60	0.553147869641,0.554845998135,14,49,53,56,65
NodeId:61	0.708999084,0.71120409547,18,20,6,9,99
NodeId:62	1.02203482371,1.02545590686,11,22,33,91
NodeId:63	1.74591657896,1.75200773177,3,64,65,72
NodeId:64	1.01929154612,1.02270787488,27,28,3,31,33,39,78
NodeId:65	1.00001637499,1.0034433814,27,88
NodeId:66	1.02062855981,1.02389984137,19,72,8,81,83,98
NodeId:67	0.701242162653,0.703407089346,2,26,30,31,32,45
NodeId:68	0.897096012717,0.900180179696,1,19,28,40,6,81,85
NodeId:69	0.890549102853,0.893082715224,12,22,42,46,55,72,88
NodeId:7	1.00848276366,1.01208676268,12,21,38,57,93
NodeId:70	1.21834178076,1.22269989707,20,63,99
NodeId:71	1.52418390981,1.52986719889,15,16,45,84,97
NodeId:72	1.95127640943,1.95850166482,10,49,51,92,93,95
NodeId:73	0.542594755972,0.54399193277,41,50,51,84,92
NodeId:74	0.431600568391,0.432723852816,35,54,84
NodeId:75	0.438829590644,0.440024769734,29,34,37,51,54,65,85,91
NodeId:76	0.905351289255,0.908563763952,9
NodeId:77	0.636631576872,0.638455346779,0,32,37,40,41,44,5,69,79,83,85,86,87
NodeId:78	1.6525480351,1.6582475018,13,19,34,82
NodeId:79	0.96897055493,0.97230475436,0,26,43,74,90
NodeId:8	0.34652627056,0.34720720706,13,41,59,87
NodeId:80	1.19450957875,1.19840807712,31,79
NodeId:81	0.591638848941,0.593300933644,21,26,5,78,93,96
NodeId:82	0.684899246786,0.68721104448,2,23,24,32,52,53
NodeId:83	1.28381355034,1.2881782994,1,10,18,27,29,4,70
NodeId:84	1.07181946625,1.07531610765,21,9
NodeId:85	0.700420023217,0.702720457635,32,54,57,64,69,90,99
NodeId:86	1.34499807313,1.34983110349,11,60,71,95
NodeId:87	0.483234567436,0.484459228538,19,20,27,30,47,54,63,8
NodeId:88	1.28385218119,1.28838813638,21,26,44,50,55,82
NodeId:89	0.559171248594,0.560756103573,16,32,35,38,40,57,58
NodeId:9	1.68445973108,1.69073786781,33,39,41,43,51,69,80
NodeId:90	0.922260261183,0.925359700815,1,26,52,93,96
NodeId:91	0.752539846344,0.7547361079,12,24,66,81,95
NodeId:92	1.62766552374,1.63345075711,22,34,39,57
NodeId:93	0.966164116825,0.969300429688,15,43,66,75
NodeId:94	1.06514075439,1.06890965457,17,20,4,90
NodeId:95	1.40421074373,1.4092776137,76,88
NodeId:96	0.818514835463,0.82100301282,12,13,24,31,60,74
NodeId:97	1.08216825996,1.08615829011,37,50,62,89
NodeId:98	1.13471685864,1.13846530134,13,15,28,49,5,66,92,94
NodeId:99	1.18868570762,1.19268000474,1,83
