$13
NodeId:0	0.739321845188,0.740707874836,1,15,66,96
NodeId:1	1.22943387023,1.23194036227,37,72
NodeId:10	0.8948508755,0.896601407904,38,4,6,67,78,80
NodeId:11	0.650314961885,0.651538007393,28,40,49,51,6,67,89
NodeId:12	0.999293768969,1.00112174142,24,28,50,55,67,85,98
NodeId:13	0.910973760828,0.912671277605,25,32,33,35,76
NodeId:14	0.330789495263,0.331153301761,36,39,44,62,98
NodeId:15	1.21322276385,1.21570421029,47,70,79,95,97
NodeId:16	0.622658401111,0.623796916136,45,52,67,80
NodeId:17	0.554163252204,0.555070905924,18,39,41,53,63,72,79,99
NodeId:18	1.01406213191,1.01602508828,52,61,62,87
NodeId:19	0.885899904739,0.88761188405,27,33,37,45,92
NodeId:2	1.01931738507,1.02130263758,31,63
NodeId:20	1.14886765048,1.15119559776,7,94
NodeId:21	1.3742292811,1.0
NodeId:22	1.0475317364,1.04962386838,25,65,72,83,97
NodeId:23	0.571652206057,0.572633961084,92,99
NodeId:24	1.02171447357,1.02360796793,10,18,38,55,9,93,94
NodeId:25	0.81650988931,0.818023917949,63
NodeId:26	0.833052641096,0.834647450728,15,23,28,64
NodeId:27	1.33571917721,1.3384389367,32,68,70,92
NodeId:28	0.879524741506,0.881192627379,21,25,72
NodeId:29	0.867408706695,0.869138940995,18,23,31,36,86
NodeId:3	0.746309884552,0.747752839584,30,42,45,86
NodeId:30	0.871492892928,0.873110217642,80,84,95
NodeId:31	2.14091152286,2.14557825098,29,36,46,49,54,62,70,85
NodeId:32	0.978673356774,0.980558157248,2,27,3,47,6,69,71,91
NodeId:33	0.998640582125,1.0006581003,2,56,58,86
NodeId:34	0.971906162272,0.973887142144,0,7,77,78
NodeId:35	0.494560157964,0.495261712842,12,18,62,64,65,66,83,91
NodeId:36	0.772335103799,0.773738479661,12,20,30,34,61,75,77,99
NodeId:37	1.32004452464,1.32279708279,40,59,71,97
NodeId:38	1.16364801962,1.16593146174,30,41,98
NodeId:39	1.13132586985,1.13366547512,31,43,68,71,92
NodeId:4	0.743753386193,0.745180757572,24,42,46,86
NodeId:40	0.727617489376,0.72897498566,7,71,72,73
NodeId:41	0.94943100623,0.951198755692,44,45,49,66
NodeId:42	0.574863309944,0.57583013324,36,45,70,89,99
NodeId:43	0.914228748082,0.916105722885,21,24,4,56,67,68,80,86,90
NodeId:44	0.630728464932,0.631801435683,17,37,38
NodeId:45	1.4467045254,1.44969911827,18,53,58,83,86,90
NodeId:46	0.820982441281,0.82257948297,78
NodeId:47	0.512007120857,0.51284074403,14,5,52,70,73
NodeId:49	1.1476627692,1.15006771344,2,29,31,39,84
NodeId:5	0.482063020761,0.482747698051,2,24,50,61,81,9,98
NodeId:50	0.831586940541,0.833171390972,0,20,46,68
NodeId:51	0.92893457705,0.93078359936,38,45,61,71
NodeId:52	0.838141260897,0.839697232656,27,31,64,91
NodeId:53	0.604492897096,0.60553532037,13,2,65,78,95
NodeId:54	0.682021935202,0.683187699516,12,69,77
NodeId:55	0.684336499506,0.685575635859,10,19,22,25,51,58,62
NodeId:56	0.542767511142,0.543685945375,29,36,80,96,98
NodeId:57	0.816778361123,0.818373462896,86,94,96,98
NodeId:58	0.865457936438,0.86710154596,16,38,71,73,78
NodeId:59	0.504501221362,0.50530331684,10,24,69,92
NodeId:6	0.688672603277,0.689895982412,15,22,58,80
NodeId:60	0.549661819864,0.550626875165,14,49,53,56,65
NodeId:61	0.704525922922,0.70576743684,18,20,6,9,99
NodeId:62	1.01472144357,1.0167432486,11,22,33,91
NodeId:63	1.73282594172,1.73643137788,3,64,65,72
NodeId:64	1.01205727281,1.01404398566,27,28,3,31,33,39,78
NodeId:65	0.993038839255,0.994958271524,27,88
NodeId:66	1.01369068499,1.01560521322,19,72,8,81,83,98
NodeId:67	0.696776585871,0.698014254066,2,26,30,31,32,45
NodeId:68	0.890711421451,0.892491538652,1,19,28,40,6,81,85
NodeId:69	0.884618627031,0.886240522167,12,22,42,46,55,72,88
NodeId:7	1.00111633121,1.00313157111,12,21,38,57,93
NodeId:70	1.20919064003,1.21172684414,20,63,99
NodeId:71	1.51236479876,1.515637978,15,16,45,84,97
NodeId:72	1.93604941778,1.94025377947,10,49,51,92,93,95
NodeId:73	0.539497373751,0.540346568915,41,50,51,84,92
NodeId:74	0.429285579982,0.429929501412,35,54,84
NodeId:75	0.436433957328,0.437101022121,29,34,37,51,54,65,85,91
NodeId:76	0.898632984792,0.900486142475,9
NodeId:77	0.632730579366,0.633805444632,0,32,37,40,41,44,5,69,79,83,85,86,87
NodeId:78	1.64010909911,1.64351508712,13,19,34,82
NodeId:79	0.962097039139,0.96400459809,0,26,43,74,90
NodeId:8	0.345030506107,0.345443958917,13,41,59,87
NodeId:80	1.1859078006,1.18825862214,31,79
NodeId:81	0.588211305467,0.589163352525,21,26,5,78,93,96
NodeId:82	0.680108498835,0.68143060806,2,23,24,32,52,53
NodeId:83	1.27438859348,1.27697221589,1,10,18,27,29,4,70
NodeId:84	1.06422347133,1.06630169985,21,9
NodeId:85	0.695789553429,0.697083081893,32,54,57,64,69,90,99
NodeId:86	1.33488247958,1.33768010145,11,60,71,95
NodeId:87	0.480753297755,0.481440949651,19,20,27,30,47,54,63,8
NodeId:88	1.27395105355,1.27666971404,21,26,44,50,55,82
NodeId:89	0.555688786902,0.556645616782,16,32,35,38,40,57,58
NodeId:9	1.67148652439,1.67506369694,33,39,41,43,51,69,80
NodeId:90	0.915574567709,0.91741268038,1,26,52,93,96
NodeId:91	0.747741447064,0.749062143385,12,24,66,81,95
NodeId:92	1.61548417631,1.6188588668,22,34,39,57
NodeId:93	0.959121869701,0.961055265244,15,43,66,75
NodeId:94	1.05743190394,1.05954280201,17,20,4,90
NodeId:95	1.3934588199,1.39642086494,76,88
NodeId:96	0.813156358921,0.814622105694,12,13,24,31,60,74
NodeId:97	1.07385860973,1.07615216368,37,50,62,89
NodeId:98	1.1270358318,1.12916857201,13,15,28,49,5,66,92,94
NodeId:99	1.18039542623,1.18267860395,1,83
0.00038041784395
FinalRank:2.14091152286	31
FinalRank:1.93604941778	72
FinalRank:1.73282594172	63
FinalRank:1.67148652439	9
FinalRank:1.64010909911	78
FinalRank:1.61548417631	92
FinalRank:1.51236479876	71
FinalRank:1.4467045254	45
FinalRank:1.3934588199	95
FinalRank:1.3742292811	21
FinalRank:1.33571917721	27
FinalRank:1.33488247958	86
FinalRank:1.32004452464	37
FinalRank:1.27438859348	83
FinalRank:1.27395105355	88
FinalRank:1.22943387023	1
FinalRank:1.21322276385	15
FinalRank:1.20919064003	70
FinalRank:1.1859078006	80
FinalRank:1.18039542623	99
