$4
NodeId:0	0.762210413193,0.786314377992,1,15,66,96
NodeId:1	1.2709974611,1.30904955632,37,72
NodeId:10	0.939009309828,0.961632481734,38,4,6,67,78,80
NodeId:11	0.670380386351,0.652269247544,28,40,49,51,6,67,89
NodeId:12	1.03903740091,1.05300974713,24,28,50,55,67,85,98
NodeId:13	0.948422041384,0.93790303558,25,32,33,35,76
NodeId:14	0.333587557993,0.348360017132,36,39,44,62,98
NodeId:15	1.25710089537,1.27071795662,47,70,79,95,97
NodeId:16	0.630896469466,0.64816377706,45,52,67,80
NodeId:17	0.575369299254,0.586940535149,18,39,41,53,63,72,79,99
NodeId:18	1.06475193256,1.07296894894,52,61,62,87
NodeId:19	0.928231459012,0.918508202065,27,33,37,45,92
NodeId:2	1.06954413476,1.05131009159,31,63
NodeId:20	1.20567910032,1.20835010849,7,94
NodeId:21	1.44991477251,1.0
NodeId:22	1.09466374597,1.1130176656,25,65,72,83,97
NodeId:23	0.586793656513,0.580674900176,92,99
NodeId:24	1.05443326668,1.07967374004,10,18,38,55,9,93,94
NodeId:25	0.855891638976,0.881082185177,63
NodeId:26	0.871825553896,0.866979983104,15,23,28,64
NodeId:27	1.40200682359,1.44226941408,32,68,70,92
NodeId:28	0.911194248971,0.947870819931,21,25,72
NodeId:29	0.905809039773,0.91964888796,18,23,31,36,86
NodeId:3	0.766706761008,0.796797457228,30,42,45,86
NodeId:30	0.903400051659,0.928359103308,80,84,95
NodeId:31	2.22996901078,2.2120030774,29,36,46,49,54,62,70,85
NodeId:32	1.01940398216,1.03434237721,2,27,3,47,6,69,71,91
NodeId:33	1.03030550385,1.07102663053,2,56,58,86
NodeId:34	1.00964163007,0.999229765424,0,7,77,78
NodeId:35	0.505563233609,0.532123402531,12,18,62,64,65,66,83,91
NodeId:36	0.797342961855,0.786041631559,12,20,30,34,61,75,77,99
NodeId:37	1.37740913939,1.41326193282,40,59,71,97
NodeId:38	1.20938652607,1.20346141766,30,41,98
NodeId:39	1.17914427367,1.18018258349,31,43,68,71,92
NodeId:4	0.778880199234,0.798368733412,24,42,46,86
NodeId:40	0.753887521938,0.73010872236,7,71,72,73
NodeId:41	0.977009384033,1.00388651286,44,45,49,66
NodeId:42	0.599970884553,0.592114441115,36,45,70,89,99
NodeId:43	0.939568552539,0.954834804747,21,24,4,56,67,68,80,86,90
NodeId:44	0.658769457927,0.662014900593,17,37,38
NodeId:45	1.49898257339,1.52864647393,18,53,58,83,86,90
NodeId:46	0.850335096234,0.854904873789,78
NodeId:47	0.531026242337,0.53505351787,14,5,52,70,73
NodeId:49	1.19523027646,1.24884041185,2,29,31,39,84
NodeId:5	0.502520055115,0.516047587528,2,24,50,61,81,9,98
NodeId:50	0.865352784274,0.868980444084,0,20,46,68
NodeId:51	0.964099361594,0.967390254568,38,45,61,71
NodeId:52	0.866852315655,0.89105227564,27,31,64,91
NodeId:53	0.617769241439,0.62581521283,13,2,65,78,95
NodeId:54	0.707006551308,0.734959457763,12,69,77
NodeId:55	0.712445752536,0.730237700661,10,19,22,25,51,58,62
NodeId:56	0.560400461614,0.565274506035,29,36,80,96,98
NodeId:57	0.849782339095,0.842937878192,86,94,96,98
NodeId:58	0.904390997737,0.889124946315,16,38,71,73,78
NodeId:59	0.528423081635,0.507621423444,10,24,69,92
NodeId:6	0.715137319264,0.722687840316,15,22,58,80
NodeId:60	0.558085525052,0.544873293855,14,49,53,56,65
NodeId:61	0.729756175441,0.7481053549,18,20,6,9,99
NodeId:62	1.05335216306,1.08442497562,11,22,33,91
NodeId:63	1.83061658969,1.77832930246,3,64,65,72
NodeId:64	1.04905534013,1.06163570188,27,28,3,31,33,39,78
NodeId:65	1.02037563677,1.05393658054,27,88
NodeId:66	1.05924953109,1.08987925499,19,72,8,81,83,98
NodeId:67	0.721214505752,0.737489092992,2,26,30,31,32,45
NodeId:68	0.931950476724,0.92750115451,1,19,28,40,6,81,85
NodeId:69	0.916153116121,0.914101745053,12,22,42,46,55,72,88
NodeId:7	1.03103322476,1.05742798867,12,21,38,57,93
NodeId:70	1.26381986068,1.29678423309,20,63,99
NodeId:71	1.56265793,1.5396972187,15,16,45,84,97
NodeId:72	2.02492560587,2.09430437029,10,49,51,92,93,95
NodeId:73	0.547258442413,0.56738541229,41,50,51,84,92
NodeId:74	0.439617792998,0.452198880519,35,54,84
NodeId:75	0.445619710245,0.449058815946,29,34,37,51,54,65,85,91
NodeId:76	0.925018788705,0.966139374962,9
NodeId:77	0.654091761539,0.669016655316,0,32,37,40,41,44,5,69,79,83,85,86,87
NodeId:78	1.70115366671,1.72908105774,13,19,34,82
NodeId:79	0.995131300115,1.00866086458,0,26,43,74,90
NodeId:8	0.359504873257,0.367552568991,13,41,59,87
NodeId:80	1.23221020438,1.23059627985,31,79
NodeId:81	0.611525202526,0.63151197798,21,26,5,78,93,96
NodeId:82	0.709908699107,0.679200699882,2,23,24,32,52,53
NodeId:83	1.32312874679,1.35611969759,1,10,18,27,29,4,70
NodeId:84	1.1116650127,1.12815670958,21,9
NodeId:85	0.716971832347,0.749744444722,32,54,57,64,69,90,99
