$7
NodeId:0	0.752601956817,0.755786049552,1,15,66,96
NodeId:1	1.2543611056,1.2604192071,37,72
NodeId:10	0.912427678095,0.918232443504,38,4,6,67,78,80
NodeId:11	0.662094674655,0.66496436703,28,40,49,51,6,67,89
NodeId:12	1.01695136151,1.02270053892,24,28,50,55,67,85,98
NodeId:13	0.927360618661,0.932168581805,25,32,33,35,76
NodeId:14	0.334303067719,0.335805030642,36,39,44,62,98
NodeId:15	1.23720115213,1.24523569484,47,70,79,95,97
NodeId:16	0.633511844052,0.636968815436,45,52,67,80
NodeId:17	0.563078274767,0.56544153942,18,39,41,53,63,72,79,99
NodeId:18	1.03311970631,1.03872732825,52,61,62,87
NodeId:19	0.902837367624,0.9077913106,27,33,37,45,92
NodeId:2	1.03854588106,1.04363945374,31,63
NodeId:20	1.17117446539,1.17977314651,7,94
NodeId:21	1.40249703892,1.0
NodeId:22	1.06826989563,1.07538488608,25,65,72,83,97
NodeId:23	0.580584475148,0.583313791994,92,99
NodeId:24	1.0401124734,1.04586031864,10,18,38,55,9,93,94
NodeId:25	0.831795061389,0.835904747193,63
NodeId:26	0.848965430123,0.851693233084,15,23,28,64
NodeId:27	1.36308093588,1.37244846509,32,68,70,92
NodeId:28	0.89551601853,0.901604720556,21,25,72
NodeId:29	0.884651660304,0.888419654575,18,23,31,36,86
NodeId:3	0.76072320507,0.768199767856,30,42,45,86
NodeId:30	0.887963627784,0.892872922119,80,84,95
NodeId:31	2.18506904933,2.19898602169,29,36,46,49,54,62,70,85
NodeId:32	0.997293130338,1.00040401451,2,27,3,47,6,69,71,91
NodeId:33	1.01825517021,1.02383575877,2,56,58,86
NodeId:34	0.991682074014,0.9973376393,0,7,77,78
NodeId:35	0.501206286907,0.502994241323,12,18,62,64,65,66,83,91
NodeId:36	0.786407254926,0.788850603851,12,20,30,34,61,75,77,99
NodeId:37	1.3463581048,1.35392460456,40,59,71,97
NodeId:38	1.18602284696,1.19275476214,30,41,98
NodeId:39	1.15516935386,1.16038779875,31,43,68,71,92
NodeId:4	0.75780684116,0.763361647888,24,42,46,86
NodeId:40	0.74041388962,0.744668288056,7,71,72,73
NodeId:41	0.966548674395,0.971560328828,44,45,49,66
NodeId:42	0.585259949229,0.588746969015,36,45,70,89,99
NodeId:43	0.932674365183,0.937204557219,21,24,4,56,67,68,80,86,90
NodeId:44	0.641407330004,0.643918190931,17,37,38
NodeId:45	1.47673840509,1.48613146452,18,53,58,83,86,90
NodeId:46	0.836400171444,0.841687466291,78
NodeId:47	0.519977696584,0.523181478465,14,5,52,70,73
NodeId:49	1.17112667019,1.18012848872,2,29,31,39,84
NodeId:5	0.488666030571,0.491321374651,2,24,50,61,81,9,98
NodeId:50	0.847351371027,0.850543096844,0,20,46,68
NodeId:51	0.947291838018,0.95221787904,38,45,61,71
NodeId:52	0.853162151248,0.855811444924,27,31,64,91
NodeId:53	0.61454399259,0.616901895845,13,2,65,78,95
NodeId:54	0.69328859648,0.697586671782,12,69,77
NodeId:55	0.696640098174,0.700463655493,10,19,22,25,51,58,62
NodeId:56	0.551441078856,0.556234170015,29,36,80,96,98
NodeId:57	0.832767826671,0.837944107496,86,94,96,98
NodeId:58	0.881920653745,0.88624747079,16,38,71,73,78
NodeId:59	0.512251043829,0.514508842508,10,24,69,92
NodeId:6	0.700442524222,0.70529871842,15,22,58,80
NodeId:60	0.558891711784,0.560954214,14,49,53,56,65
NodeId:61	0.716551685845,0.720347573645,18,20,6,9,99
NodeId:62	1.03440832009,1.03909168247,11,22,33,91
NodeId:63	1.76766877231,1.77951106394,3,64,65,72
NodeId:64	1.03098358765,1.03998734363,27,28,3,31,33,39,78
NodeId:65	1.01189259146,1.02058662244,27,88
NodeId:66	1.03231165283,1.03791267358,19,72,8,81,83,98
NodeId:67	0.708883305094,0.71268646539,2,26,30,31,32,45
NodeId:68	0.908165396435,0.912980414913,1,19,28,40,6,81,85
NodeId:69	0.900405390436,0.904261221983,12,22,42,46,55,72,88
NodeId:7	1.02157984683,1.02707500462,12,21,38,57,93
NodeId:70	1.23458082842,1.24069448428,20,63,99
NodeId:71	1.54380590347,1.55271640298,15,16,45,84,97
NodeId:72	1.97725531748,1.99387456264,10,49,51,92,93,95
NodeId:73	0.547844932585,0.54941817266,41,50,51,84,92
NodeId:74	0.435321975065,0.437116385256,35,54,84
NodeId:75	0.443135032107,0.444728309875,29,34,37,51,54,65,85,91
NodeId:76	0.915864818047,0.922516801322,9
NodeId:77	0.643399182015,0.645554687865,0,32,37,40,41,44,5,69,79,83,85,86,87
NodeId:78	1.67433254527,1.68417331011,13,19,34,82
NodeId:79	0.979868702929,0.986576208295,0,26,43,74,90
NodeId:8	0.349032330676,0.35078618993,13,41,59,87
NodeId:80	1.20973984288,1.21386147357,31,79
NodeId:81	0.5975933598,0.600433773906,21,26,5,78,93,96
